player_id,window,p_lo,p_hi,delta
386,1997-1999,0.7438835465455251,0.13458248383937418,-0.6093010627061509
389,1997-1999,2.274394005046914,1.7415660839189826,-0.5328279211279314
393,1997-1999,4.149608678771797,3.1198530359816212,-1.0297556427901755
397,1997-1999,4.6093752375410535,3.445523674382245,-1.1638515631588087
399,1997-1999,-1.426718847864608,-1.566120395418125,-0.13940154755351708
400,1997-1999,-0.5050307706027616,-0.6627180370205852,-0.1576872664178236
406,1997-1999,3.6262594917263273,2.359686443623488,-1.2665730481028392
417,1997-1999,0.7005305075444205,0.4941915057898506,-0.20633900175456987
422,1997-1999,1.1021192702064375,0.9078627177121034,-0.19425655249433416
423,1997-1999,-0.0814456075862706,-0.5937162148263492,-0.5122706072400786
428,1997-1999,0.7953489777478001,0.41398422636459065,-0.38136475138320947
431,1997-1999,1.5720456959489373,0.681833911571747,-0.8902117843771903
432,1997-1999,0.3673252832337729,0.17491300810624194,-0.19241227512753095
435,1997-1999,0.6124559872812309,0.30326389147478533,-0.3091920958064455
436,1997-1999,1.6430096866152488,0.7161376282339125,-0.9268720583813364
440,1997-1999,-2.555764225957083,-2.452744382143244,0.103019843813839
441,1997-1999,0.9029546029263464,0.5055663326580835,-0.39738827026826296
442,1997-1999,-0.9932536131199731,-1.178158590023301,-0.18490497690332786
445,1997-1999,2.841627258669347,1.6533276137388377,-1.1882996449305094
446,1997-1999,0.21736817258881155,0.10587271935669021,-0.11149545323212134
448,1997-1999,0.7898076753051809,0.2502032039369438,-0.5396044713682371
452,1997-1999,2.666240796484296,1.5469094088165434,-1.1193313876677526
456,1997-1999,0.44904955677685,0.5801316821374677,0.1310821253606177
458,1997-1999,0.5756214614698628,0.1275225740883687,-0.4480988873814941
461,1997-1999,-0.6406575287499263,-0.5336978239554838,0.1069597047944425
462,1997-1999,-1.0468066428309484,-1.15409635642995,-0.10728971359900163
467,1997-1999,3.649324371929383,2.490937228261347,-1.158387143668036
468,1997-1999,1.5206122981071708,0.9553495881272795,-0.5652627099798913
469,1997-1999,1.12291464139454,0.8291957779951108,-0.2937188633994291
672,1997-1999,0.6859201349463806,0.18865682835925623,-0.49726330658712437
673,1997-1999,0.0413127678728271,-0.24903698926472675,-0.29034975713755384
674,1997-1999,0.18226202883943743,-0.028427563327239013,-0.21068959216667643
677,1997-1999,0.6350398973916013,0.3534758142350499,-0.28156408315655135
679,1997-1999,-0.5442543335802772,-0.6318277892935212,-0.08757345571324404
682,1997-1999,1.2699518104119618,0.9591540423600634,-0.3107977680518984
685,1997-1999,-0.9945962299853198,-1.0432323485062853,-0.0486361185209655
686,1997-1999,1.4144329358639678,0.7641733419363947,-0.650259593927573
688,1997-1999,-0.8570851374508299,-1.0293249459737965,-0.1722398085229666
689,1997-1999,-1.004253314037716,-1.2819309863943542,-0.2776776723566383
690,1997-1999,-0.7644016576394821,-0.9284705794749879,-0.1640689218355058
692,1997-1999,0.2459247155253415,-0.0861891735119572,-0.3321138890372987
693,1997-1999,1.1829916364745532,0.785936329302413,-0.3970553071721402
694,1997-1999,1.294547861306461,0.40082519059515603,-0.8937226707113048
695,1997-1999,1.0864515474012606,0.29504741826394276,-0.7914041291373178
696,1997-1999,0.7160166000854524,0.24849311889314132,-0.46752348119231113
697,1997-1999,0.9353068068638519,0.558147830102008,-0.37715897676184396
699,1997-1999,1.388103799184613,0.8654131368070376,-0.5226906623775754
702,1997-1999,2.282621565576304,1.5152260093859264,-0.7673955561903774
703,1997-1999,-1.471742023105538,-1.496895654704241,-0.025153631598702875
