system,base,k,held_out,map_o,map_d,scale_o,scale_d,o0,d0,o1,d1,o2,o3,o4,d2,d3,d4
mspi_linear+log2,mspi,2,2025,linear+log2,linear+log2,1.2681,1.40715,0.89005,0.93826,1.86612,-2.64698,-0.38149,,,0.66427,,
mspi_linear+log2,mspi,2,-1,linear+log2,linear+log2,1.2681,1.40715,0.89408,0.93738,1.89938,-2.733,-0.39363,,,0.6945,,
mspi_linear+sat,mspi,2,1998,linear+sat,linear+sat,1.2681,1.40715,0.88512,0.92215,2.77872,-2.67461,,,,,,
mspi_linear+sat,mspi,2,1999,linear+sat,linear+sat,1.2681,1.40715,0.88992,0.91996,2.77301,-2.67678,,,,,,
mspi_linear+sat,mspi,2,2000,linear+sat,linear+sat,1.2681,1.40715,0.88957,0.92222,2.78111,-2.68487,,,,,,
mspi_linear+sat,mspi,2,2001,linear+sat,linear+sat,1.2681,1.40715,0.88833,0.92245,2.73191,-2.64876,,,,,,
mspi_linear+sat,mspi,2,2002,linear+sat,linear+sat,1.2681,1.40715,0.88912,0.92369,2.71431,-2.70891,,,,,,
mspi_linear+sat,mspi,2,2003,linear+sat,linear+sat,1.2681,1.40715,0.89941,0.92396,2.61741,-2.76033,,,,,,
mspi_linear+sat,mspi,2,2004,linear+sat,linear+sat,1.2681,1.40715,0.88268,0.91329,2.83761,-2.70643,,,,,,
mspi_linear+sat,mspi,2,2005,linear+sat,linear+sat,1.2681,1.40715,0.89084,0.91882,2.69362,-2.64257,,,,,,
mspi_linear+sat,mspi,2,2006,linear+sat,linear+sat,1.2681,1.40715,0.8875,0.91397,2.7564,-2.70091,,,,,,
mspi_linear+sat,mspi,2,2007,linear+sat,linear+sat,1.2681,1.40715,0.89227,0.9184,2.78536,-2.64633,,,,,,
mspi_linear+sat,mspi,2,2008,linear+sat,linear+sat,1.2681,1.40715,0.88009,0.91593,2.7716,-2.66766,,,,,,
mspi_linear+sat,mspi,2,2009,linear+sat,linear+sat,1.2681,1.40715,0.90173,0.91595,2.68355,-2.69578,,,,,,
mspi_linear+sat,mspi,2,2010,linear+sat,linear+sat,1.2681,1.40715,0.8843,0.92232,2.85258,-2.65215,,,,,,
mspi_linear+sat,mspi,2,2011,linear+sat,linear+sat,1.2681,1.40715,0.89011,0.92015,2.77258,-2.61048,,,,,,
mspi_linear+sat,mspi,2,2012,linear+sat,linear+sat,1.2681,1.40715,0.8943,0.92067,2.7108,-2.68214,,,,,,
mspi_linear+sat,mspi,2,2013,linear+sat,linear+sat,1.2681,1.40715,0.88017,0.92085,2.86699,-2.68284,,,,,,
mspi_linear+sat,mspi,2,2014,linear+sat,linear+sat,1.2681,1.40715,0.89582,0.93242,2.74062,-2.58499,,,,,,
mspi_linear+sat,mspi,2,2015,linear+sat,linear+sat,1.2681,1.40715,0.88178,0.9304,2.75908,-2.64254,,,,,,
mspi_linear+sat,mspi,2,2016,linear+sat,linear+sat,1.2681,1.40715,0.89382,0.92525,2.77136,-2.57328,,,,,,
mspi_linear+sat,mspi,2,2017,linear+sat,linear+sat,1.2681,1.40715,0.88253,0.92207,2.80163,-2.7238,,,,,,
mspi_linear+sat,mspi,2,2018,linear+sat,linear+sat,1.2681,1.40715,0.88779,0.91863,2.87688,-2.8251,,,,,,
mspi_linear+sat,mspi,2,2019,linear+sat,linear+sat,1.2681,1.40715,0.88956,0.92086,2.81801,-2.62958,,,,,,
mspi_linear+sat,mspi,2,2020,linear+sat,linear+sat,1.2681,1.40715,0.88925,0.9131,2.82727,-2.68546,,,,,,
mspi_linear+sat,mspi,2,2021,linear+sat,linear+sat,1.2681,1.40715,0.87935,0.92461,2.74301,-2.61311,,,,,,
mspi_linear+sat,mspi,2,2022,linear+sat,linear+sat,1.2681,1.40715,0.88795,0.92172,2.83467,-2.46929,,,,,,
mspi_linear+sat,mspi,2,2023,linear+sat,linear+sat,1.2681,1.40715,0.89076,0.92091,2.79392,-2.67492,,,,,,
mspi_linear+sat,mspi,2,2024,linear+sat,linear+sat,1.2681,1.40715,0.89343,0.91869,2.61814,-2.63409,,,,,,
mspi_linear+sat,mspi,2,2025,linear+sat,linear+sat,1.2681,1.40715,0.88657,0.9243,2.76022,-2.64808,,,,,,
mspi_linear+sat,mspi,2,-1,linear+sat,linear+sat,1.2681,1.40715,0.88871,0.92098,2.76679,-2.66239,,,,,,
mspi_linear+sat500,mspi,2,1998,linear+sat500,linear+sat500,1.2681,1.40715,0.90652,0.93186,3.10008,-3.0559,,,,,,
mspi_linear+sat500,mspi,2,1999,linear+sat500,linear+sat500,1.2681,1.40715,0.91214,0.92968,3.08058,-3.06837,,,,,,
mspi_linear+sat500,mspi,2,2000,linear+sat500,linear+sat500,1.2681,1.40715,0.91174,0.93205,3.10354,-3.08249,,,,,,
mspi_linear+sat500,mspi,2,2001,linear+sat500,linear+sat500,1.2681,1.40715,0.90971,0.93212,3.04625,-3.03968,,,,,,
mspi_linear+sat500,mspi,2,2002,linear+sat500,linear+sat500,1.2681,1.40715,0.91078,0.93354,3.0127,-3.09508,,,,,,
mspi_linear+sat500,mspi,2,2003,linear+sat500,linear+sat500,1.2681,1.40715,0.91963,0.93386,2.93548,-3.19012,,,,,,
mspi_linear+sat500,mspi,2,2004,linear+sat500,linear+sat500,1.2681,1.40715,0.90503,0.92327,3.16217,-3.11142,,,,,,
mspi_linear+sat500,mspi,2,2005,linear+sat500,linear+sat500,1.2681,1.40715,0.91196,0.92885,2.99444,-3.02741,,,,,,
mspi_linear+sat500,mspi,2,2006,linear+sat500,linear+sat500,1.2681,1.40715,0.90925,0.92412,3.05984,-3.08482,,,,,,
mspi_linear+sat500,mspi,2,2007,linear+sat500,linear+sat500,1.2681,1.40715,0.91329,0.92807,3.12711,-3.04966,,,,,,
mspi_linear+sat500,mspi,2,2008,linear+sat500,linear+sat500,1.2681,1.40715,0.90181,0.92578,3.09207,-3.0668,,,,,,
mspi_linear+sat500,mspi,2,2009,linear+sat500,linear+sat500,1.2681,1.40715,0.92351,0.92575,2.97222,-3.09105,,,,,,
mspi_linear+sat500,mspi,2,2010,linear+sat500,linear+sat500,1.2681,1.40715,0.90621,0.93219,3.18561,-3.04235,,,,,,
mspi_linear+sat500,mspi,2,2011,linear+sat500,linear+sat500,1.2681,1.40715,0.91213,0.92942,3.07989,-2.99121,,,,,,
mspi_linear+sat500,mspi,2,2012,linear+sat500,linear+sat500,1.2681,1.40715,0.9154,0.93004,3.02063,-3.08076,,,,,,
mspi_linear+sat500,mspi,2,2013,linear+sat500,linear+sat500,1.2681,1.40715,0.90357,0.93065,3.17706,-3.0761,,,,,,
mspi_linear+sat500,mspi,2,2014,linear+sat500,linear+sat500,1.2681,1.40715,0.91828,0.94183,3.03777,-2.96807,,,,,,
mspi_linear+sat500,mspi,2,2015,linear+sat500,linear+sat500,1.2681,1.40715,0.90309,0.93976,3.08026,-3.0421,,,,,,
mspi_linear+sat500,mspi,2,2016,linear+sat500,linear+sat500,1.2681,1.40715,0.91591,0.93428,3.07917,-2.95197,,,,,,
mspi_linear+sat500,mspi,2,2017,linear+sat500,linear+sat500,1.2681,1.40715,0.90522,0.93234,3.10944,-3.10978,,,,,,
mspi_linear+sat500,mspi,2,2018,linear+sat500,linear+sat500,1.2681,1.40715,0.9099,0.92844,3.22428,-3.26184,,,,,,
mspi_linear+sat500,mspi,2,2019,linear+sat500,linear+sat500,1.2681,1.40715,0.91201,0.93036,3.12746,-3.00548,,,,,,
mspi_linear+sat500,mspi,2,2020,linear+sat500,linear+sat500,1.2681,1.40715,0.91217,0.92263,3.12643,-3.07493,,,,,,
mspi_linear+sat500,mspi,2,2021,linear+sat500,linear+sat500,1.2681,1.40715,0.90145,0.93434,3.04141,-2.99047,,,,,,
mspi_linear+sat500,mspi,2,2022,linear+sat500,linear+sat500,1.2681,1.40715,0.90887,0.93055,3.19246,-2.835,,,,,,
mspi_linear+sat500,mspi,2,2023,linear+sat500,linear+sat500,1.2681,1.40715,0.91223,0.93004,3.11319,-3.07302,,,,,,
mspi_linear+sat500,mspi,2,2024,linear+sat500,linear+sat500,1.2681,1.40715,0.91404,0.92855,2.90476,-3.00676,,,,,,
mspi_linear+sat500,mspi,2,2025,linear+sat500,linear+sat500,1.2681,1.40715,0.90863,0.93383,3.05619,-3.02581,,,,,,
mspi_linear+sat500,mspi,2,-1,linear+sat500,linear+sat500,1.2681,1.40715,0.91052,0.93064,3.07983,-3.05348,,,,,,
mspi_linear+sat2000,mspi,2,1998,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86889,0.91798,2.55208,-2.35464,,,,,,
mspi_linear+sat2000,mspi,2,1999,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87283,0.9158,2.55771,-2.35292,,,,,,
mspi_linear+sat2000,mspi,2,2000,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87256,0.91787,2.55728,-2.36018,,,,,,
mspi_linear+sat2000,mspi,2,2001,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87177,0.91841,2.51552,-2.32367,,,,,,
mspi_linear+sat2000,mspi,2,2002,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87237,0.91934,2.50846,-2.39358,,,,,,
mspi_linear+sat2000,mspi,2,2003,linear+sat2000,linear+sat2000,1.2681,1.40715,0.88399,0.91958,2.39604,-2.41828,,,,,,
mspi_linear+sat2000,mspi,2,2004,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86544,0.90884,2.61599,-2.37605,,,,,,
mspi_linear+sat2000,mspi,2,2005,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87456,0.91446,2.48436,-2.32563,,,,,,
mspi_linear+sat2000,mspi,2,2006,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87078,0.90917,2.5454,-2.38837,,,,,,
mspi_linear+sat2000,mspi,2,2007,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87641,0.91413,2.5488,-2.31782,,,,,,
mspi_linear+sat2000,mspi,2,2008,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86365,0.91169,2.54605,-2.34075,,,,,,
mspi_linear+sat2000,mspi,2,2009,linear+sat2000,linear+sat2000,1.2681,1.40715,0.88444,0.91188,2.48816,-2.36927,,,,,,
mspi_linear+sat2000,mspi,2,2010,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86771,0.91802,2.62274,-2.33113,,,,,,
mspi_linear+sat2000,mspi,2,2011,linear+sat2000,linear+sat2000,1.2681,1.40715,0.8729,0.91631,2.56208,-2.29418,,,,,,
mspi_linear+sat2000,mspi,2,2012,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87802,0.91674,2.49616,-2.35531,,,,,,
mspi_linear+sat2000,mspi,2,2013,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86194,0.9167,2.65125,-2.35391,,,,,,
mspi_linear+sat2000,mspi,2,2014,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87802,0.92843,2.53844,-2.26954,,,,,,
mspi_linear+sat2000,mspi,2,2015,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86579,0.92666,2.53262,-2.31146,,,,,,
mspi_linear+sat2000,mspi,2,2016,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87676,0.92158,2.55904,-2.26012,,,,,,
mspi_linear+sat2000,mspi,2,2017,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86482,0.91747,2.58915,-2.40348,,,,,,
mspi_linear+sat2000,mspi,2,2018,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87159,0.9148,2.62635,-2.46527,,,,,,
mspi_linear+sat2000,mspi,2,2019,linear+sat2000,linear+sat2000,1.2681,1.40715,0.8718,0.91683,2.60741,-2.31534,,,,,,
mspi_linear+sat2000,mspi,2,2020,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87151,0.90909,2.61612,-2.35883,,,,,,
mspi_linear+sat2000,mspi,2,2021,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86197,0.92036,2.53728,-2.29895,,,,,,
mspi_linear+sat2000,mspi,2,2022,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87299,0.91806,2.5765,-2.16228,,,,,,
mspi_linear+sat2000,mspi,2,2023,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87413,0.91718,2.57443,-2.34678,,,,,,
mspi_linear+sat2000,mspi,2,2024,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87721,0.91414,2.42278,-2.32593,,,,,,
mspi_linear+sat2000,mspi,2,2025,linear+sat2000,linear+sat2000,1.2681,1.40715,0.86968,0.92046,2.54648,-2.32751,,,,,,
mspi_linear+sat2000,mspi,2,-1,linear+sat2000,linear+sat2000,1.2681,1.40715,0.87194,0.91685,2.54915,-2.3394,,,,,,
mspi_poly2+sat,mspi,2,1998,poly2+sat,poly2+sat,1.2681,1.40715,0.77643,0.92304,0.09713,0.00067,3.14181,,,-2.67469,,
mspi_poly2+sat,mspi,2,1999,poly2+sat,poly2+sat,1.2681,1.40715,0.77381,0.92013,0.10336,-0.00079,3.14422,,,-2.67252,,
mspi_poly2+sat,mspi,2,2000,poly2+sat,poly2+sat,1.2681,1.40715,0.77878,0.92005,0.09888,-0.00566,3.13195,,,-2.67426,,
mspi_poly2+sat,mspi,2,2001,poly2+sat,poly2+sat,1.2681,1.40715,0.7813,0.92433,0.09458,0.00305,3.07884,,,-2.64903,,
mspi_poly2+sat,mspi,2,2002,poly2+sat,poly2+sat,1.2681,1.40715,0.78205,0.92393,0.09648,-0.00033,3.05887,,,-2.7053,,
mspi_poly2+sat,mspi,2,2003,poly2+sat,poly2+sat,1.2681,1.40715,0.79401,0.92308,0.09336,-0.00245,2.96224,,,-2.7555,,
mspi_poly2+sat,mspi,2,2004,poly2+sat,poly2+sat,1.2681,1.40715,0.77427,0.91656,0.09848,0.00586,3.18679,,,-2.71158,,
mspi_poly2+sat,mspi,2,2005,poly2+sat,poly2+sat,1.2681,1.40715,0.7898,0.92114,0.0902,0.00412,3.02131,,,-2.64592,,
mspi_poly2+sat,mspi,2,2006,poly2+sat,poly2+sat,1.2681,1.40715,0.78323,0.91591,0.09388,0.00313,3.09084,,,-2.70161,,
mspi_poly2+sat,mspi,2,2007,poly2+sat,poly2+sat,1.2681,1.40715,0.78714,0.92089,0.09359,0.00452,3.13002,,,-2.64996,,
mspi_poly2+sat,mspi,2,2008,poly2+sat,poly2+sat,1.2681,1.40715,0.75862,0.91711,0.10879,0.00139,3.16143,,,-2.66608,,
mspi_poly2+sat,mspi,2,2009,poly2+sat,poly2+sat,1.2681,1.40715,0.78972,0.91675,0.0995,0.0006,3.04315,,,-2.6941,,
mspi_poly2+sat,mspi,2,2010,poly2+sat,poly2+sat,1.2681,1.40715,0.76532,0.92175,0.10485,-0.00245,3.24712,,,-2.64766,,
mspi_poly2+sat,mspi,2,2011,poly2+sat,poly2+sat,1.2681,1.40715,0.76942,0.92229,0.10783,0.00332,3.15677,,,-2.61192,,
mspi_poly2+sat,mspi,2,2012,poly2+sat,poly2+sat,1.2681,1.40715,0.78104,0.9214,0.1007,0.0005,3.07207,,,-2.67727,,
mspi_poly2+sat,mspi,2,2013,poly2+sat,poly2+sat,1.2681,1.40715,0.77155,0.92374,0.09655,0.00504,3.21477,,,-2.6868,,
mspi_poly2+sat,mspi,2,2014,poly2+sat,poly2+sat,1.2681,1.40715,0.78418,0.93315,0.10085,0.00035,3.09764,,,-2.58147,,
mspi_poly2+sat,mspi,2,2015,poly2+sat,poly2+sat,1.2681,1.40715,0.76509,0.92997,0.10521,-0.00208,3.13493,,,-2.63729,,
mspi_poly2+sat,mspi,2,2016,poly2+sat,poly2+sat,1.2681,1.40715,0.78981,0.92517,0.09408,-0.00123,3.11089,,,-2.57079,,
mspi_poly2+sat,mspi,2,2017,poly2+sat,poly2+sat,1.2681,1.40715,0.77244,0.92358,0.10094,0.00218,3.15822,,,-2.72603,,
mspi_poly2+sat,mspi,2,2018,poly2+sat,poly2+sat,1.2681,1.40715,0.77676,0.9203,0.09933,0.00236,3.23729,,,-2.82444,,
mspi_poly2+sat,mspi,2,2019,poly2+sat,poly2+sat,1.2681,1.40715,0.78296,0.91918,0.09542,-0.00467,3.15694,,,-2.61882,,
mspi_poly2+sat,mspi,2,2020,poly2+sat,poly2+sat,1.2681,1.40715,0.78049,0.91193,0.09744,-0.00364,3.17824,,,-2.6762,,
mspi_poly2+sat,mspi,2,2021,poly2+sat,poly2+sat,1.2681,1.40715,0.7712,0.92515,0.09617,-7e-05,3.09029,,,-2.6084,,
mspi_poly2+sat,mspi,2,2022,poly2+sat,poly2+sat,1.2681,1.40715,0.77258,0.92056,0.10306,-0.00358,3.2127,,,-2.46052,,
mspi_poly2+sat,mspi,2,2023,poly2+sat,poly2+sat,1.2681,1.40715,0.78069,0.92262,0.09767,0.00257,3.14475,,,-2.67399,,
mspi_poly2+sat,mspi,2,2024,poly2+sat,poly2+sat,1.2681,1.40715,0.78289,0.91831,0.09911,-0.00188,2.97989,,,-2.62845,,
mspi_poly2+sat,mspi,2,2025,poly2+sat,poly2+sat,1.2681,1.40715,0.7788,0.92312,0.09711,-0.00352,3.11014,,,-2.6382,,
mspi_poly2+sat,mspi,2,-1,poly2+sat,poly2+sat,1.2681,1.40715,0.77837,0.9216,0.09873,0.00026,3.12327,,,-2.65966,,
mspi_hinge+sat,mspi,2,1998,hinge+sat,hinge+sat,1.2681,1.40715,1.08797,0.92518,0.50629,0.92073,3.09324,,,-2.67607,,
mspi_hinge+sat,mspi,2,1999,hinge+sat,hinge+sat,1.2681,1.40715,1.11274,0.91717,0.47245,0.92324,3.10426,,,-2.67336,,
mspi_hinge+sat,mspi,2,2000,hinge+sat,hinge+sat,1.2681,1.40715,1.09788,0.90403,0.49991,0.93767,3.08629,,,-2.6743,,
mspi_hinge+sat,mspi,2,2001,hinge+sat,hinge+sat,1.2681,1.40715,1.08786,0.93161,0.51287,0.91593,3.03741,,,-2.65046,,
mspi_hinge+sat,mspi,2,2002,hinge+sat,hinge+sat,1.2681,1.40715,1.09437,0.91509,0.50797,0.93135,3.01674,,,-2.70284,,
mspi_hinge+sat,mspi,2,2003,hinge+sat,hinge+sat,1.2681,1.40715,1.09971,0.91787,0.52355,0.92932,2.92536,,,-2.75727,,
mspi_hinge+sat,mspi,2,2004,hinge+sat,hinge+sat,1.2681,1.40715,1.09261,0.93062,0.49497,0.90041,3.14279,,,-2.71226,,
mspi_hinge+sat,mspi,2,2005,hinge+sat,hinge+sat,1.2681,1.40715,1.08096,0.93498,0.53528,0.90661,2.98072,,,-2.64914,,
mspi_hinge+sat,mspi,2,2006,hinge+sat,hinge+sat,1.2681,1.40715,1.08881,0.92743,0.51309,0.90406,3.05295,,,-2.70469,,
mspi_hinge+sat,mspi,2,2007,hinge+sat,hinge+sat,1.2681,1.40715,1.08785,0.93864,0.52571,0.90291,3.08417,,,-2.65443,,
mspi_hinge+sat,mspi,2,2008,hinge+sat,hinge+sat,1.2681,1.40715,1.11786,0.9196,0.43661,0.91402,3.12407,,,-2.66715,,
mspi_hinge+sat,mspi,2,2009,hinge+sat,hinge+sat,1.2681,1.40715,1.12143,0.91775,0.48972,0.91549,3.01099,,,-2.69493,,
mspi_hinge+sat,mspi,2,2010,hinge+sat,hinge+sat,1.2681,1.40715,1.11078,0.91016,0.45704,0.9332,3.208,,,-2.64635,,
mspi_hinge+sat,mspi,2,2011,hinge+sat,hinge+sat,1.2681,1.40715,1.12395,0.9273,0.45308,0.91547,3.1177,,,-2.61187,,
mspi_hinge+sat,mspi,2,2012,hinge+sat,hinge+sat,1.2681,1.40715,1.11081,0.92148,0.48854,0.92095,3.03191,,,-2.67785,,
mspi_hinge+sat,mspi,2,2013,hinge+sat,hinge+sat,1.2681,1.40715,1.08608,0.93889,0.49453,0.90731,3.17282,,,-2.68928,,
mspi_hinge+sat,mspi,2,2014,hinge+sat,hinge+sat,1.2681,1.40715,1.11261,0.93426,0.4931,0.93197,3.05865,,,-2.58308,,
mspi_hinge+sat,mspi,2,2015,hinge+sat,hinge+sat,1.2681,1.40715,1.10908,0.92032,0.45932,0.93952,3.09343,,,-2.63625,,
mspi_hinge+sat,mspi,2,2016,hinge+sat,hinge+sat,1.2681,1.40715,1.10007,0.91916,0.51,0.93108,3.07882,,,-2.56983,,
mspi_hinge+sat,mspi,2,2017,hinge+sat,hinge+sat,1.2681,1.40715,1.09564,0.92717,0.48896,0.91882,3.11478,,,-2.72613,,
mspi_hinge+sat,mspi,2,2018,hinge+sat,hinge+sat,1.2681,1.40715,1.10168,0.92814,0.48759,0.91203,3.19688,,,-2.82636,,
mspi_hinge+sat,mspi,2,2019,hinge+sat,hinge+sat,1.2681,1.40715,1.08842,0.90034,0.51859,0.93821,3.10954,,,-2.6169,,
mspi_hinge+sat,mspi,2,2020,hinge+sat,hinge+sat,1.2681,1.40715,1.10117,0.90269,0.49434,0.92244,3.14293,,,-2.67755,,
mspi_hinge+sat,mspi,2,2021,hinge+sat,hinge+sat,1.2681,1.40715,1.08293,0.92314,0.49781,0.92683,3.04719,,,-2.60884,,
mspi_hinge+sat,mspi,2,2022,hinge+sat,hinge+sat,1.2681,1.40715,1.1106,0.90721,0.47167,0.93435,3.17323,,,-2.45966,,
mspi_hinge+sat,mspi,2,2023,hinge+sat,hinge+sat,1.2681,1.40715,1.10005,0.93132,0.49759,0.91348,3.10717,,,-2.67662,,
mspi_hinge+sat,mspi,2,2024,hinge+sat,hinge+sat,1.2681,1.40715,1.1069,0.9163,0.49513,0.92159,2.94186,,,-2.63097,,
mspi_hinge+sat,mspi,2,2025,hinge+sat,hinge+sat,1.2681,1.40715,1.09594,0.91204,0.49742,0.93507,3.07106,,,-2.6387,,
mspi_hinge+sat,mspi,2,-1,hinge+sat,hinge+sat,1.2681,1.40715,1.10025,0.92143,0.49368,0.92155,3.08296,,,-2.66054,,
mspi_linear,mspi,3,1998,linear,linear,1.35449,1.51139,0.98028,0.98578,,,,,,,,
mspi_linear,mspi,3,1999,linear,linear,1.35449,1.51139,0.98467,0.98403,,,,,,,,
mspi_linear,mspi,3,2000,linear,linear,1.35449,1.51139,0.98512,0.98014,,,,,,,,
mspi_linear,mspi,3,2001,linear,linear,1.35449,1.51139,0.97972,0.98477,,,,,,,,
mspi_linear,mspi,3,2002,linear,linear,1.35449,1.51139,0.98236,0.98952,,,,,,,,
mspi_linear,mspi,3,2003,linear,linear,1.35449,1.51139,0.98375,0.98925,,,,,,,,
mspi_linear,mspi,3,2004,linear,linear,1.35449,1.51139,0.98159,0.97567,,,,,,,,
mspi_linear,mspi,3,2005,linear,linear,1.35449,1.51139,0.97976,0.9815,,,,,,,,
mspi_linear,mspi,3,2006,linear,linear,1.35449,1.51139,0.98188,0.97639,,,,,,,,
mspi_linear,mspi,3,2007,linear,linear,1.35449,1.51139,0.98449,0.98256,,,,,,,,
mspi_linear,mspi,3,2008,linear,linear,1.35449,1.51139,0.9752,0.97843,,,,,,,,
mspi_linear,mspi,3,2009,linear,linear,1.35449,1.51139,0.9907,0.98129,,,,,,,,
mspi_linear,mspi,3,2010,linear,linear,1.35449,1.51139,0.98629,0.98512,,,,,,,,
mspi_linear,mspi,3,2011,linear,linear,1.35449,1.51139,0.9876,0.97951,,,,,,,,
mspi_linear,mspi,3,2012,linear,linear,1.35449,1.51139,0.98431,0.98198,,,,,,,,
mspi_linear,mspi,3,2013,linear,linear,1.35449,1.51139,0.98187,0.98552,,,,,,,,
mspi_linear,mspi,3,2014,linear,linear,1.35449,1.51139,0.98738,0.99272,,,,,,,,
mspi_linear,mspi,3,2015,linear,linear,1.35449,1.51139,0.97445,0.98981,,,,,,,,
mspi_linear,mspi,3,2016,linear,linear,1.35449,1.51139,0.99014,0.98255,,,,,,,,
mspi_linear,mspi,3,2017,linear,linear,1.35449,1.51139,0.97865,0.98489,,,,,,,,
mspi_linear,mspi,3,2018,linear,linear,1.35449,1.51139,0.98629,0.98307,,,,,,,,
mspi_linear,mspi,3,2019,linear,linear,1.35449,1.51139,0.9907,0.98111,,,,,,,,
mspi_linear,mspi,3,2020,linear,linear,1.35449,1.51139,0.9855,0.97505,,,,,,,,
mspi_linear,mspi,3,2021,linear,linear,1.35449,1.51139,0.97004,0.98603,,,,,,,,
mspi_linear,mspi,3,2022,linear,linear,1.35449,1.51139,0.98485,0.97322,,,,,,,,
mspi_linear,mspi,3,2023,linear,linear,1.35449,1.51139,0.98679,0.98476,,,,,,,,
mspi_linear,mspi,3,2024,linear,linear,1.35449,1.51139,0.97639,0.97669,,,,,,,,
mspi_linear,mspi,3,2025,linear,linear,1.35449,1.51139,0.97629,0.98535,,,,,,,,
mspi_linear,mspi,3,-1,linear,linear,1.35449,1.51139,0.98275,0.98273,,,,,,,,
mspi_poly2,mspi,3,1998,poly2,poly2,1.35449,1.51139,0.95899,0.96089,0.02148,-0.04345,,,,,,
mspi_poly2,mspi,3,1999,poly2,poly2,1.35449,1.51139,0.95552,0.95968,0.02895,-0.04341,,,,,,
mspi_poly2,mspi,3,2000,poly2,poly2,1.35449,1.51139,0.958,0.95395,0.02714,-0.04714,,,,,,
mspi_poly2,mspi,3,2001,poly2,poly2,1.35449,1.51139,0.95977,0.95966,0.02004,-0.04465,,,,,,
mspi_poly2,mspi,3,2002,poly2,poly2,1.35449,1.51139,0.9599,0.96395,0.02267,-0.04557,,,,,,
mspi_poly2,mspi,3,2003,poly2,poly2,1.35449,1.51139,0.95996,0.96327,0.02383,-0.04732,,,,,,
mspi_poly2,mspi,3,2004,poly2,poly2,1.35449,1.51139,0.95942,0.95202,0.02245,-0.04233,,,,,,
mspi_poly2,mspi,3,2005,poly2,poly2,1.35449,1.51139,0.9604,0.95652,0.01976,-0.0443,,,,,,
mspi_poly2,mspi,3,2006,poly2,poly2,1.35449,1.51139,0.96033,0.95247,0.02185,-0.04418,,,,,,
mspi_poly2,mspi,3,2007,poly2,poly2,1.35449,1.51139,0.96393,0.95815,0.02094,-0.04301,,,,,,
mspi_poly2,mspi,3,2008,poly2,poly2,1.35449,1.51139,0.93927,0.95542,0.03575,-0.04106,,,,,,
mspi_poly2,mspi,3,2009,poly2,poly2,1.35449,1.51139,0.96388,0.95633,0.02689,-0.04396,,,,,,
mspi_poly2,mspi,3,2010,poly2,poly2,1.35449,1.51139,0.963,0.95719,0.02354,-0.05039,,,,,,
mspi_poly2,mspi,3,2011,poly2,poly2,1.35449,1.51139,0.95369,0.95674,0.0336,-0.03982,,,,,,
mspi_poly2,mspi,3,2012,poly2,poly2,1.35449,1.51139,0.95563,0.95708,0.02843,-0.04409,,,,,,
mspi_poly2,mspi,3,2013,poly2,poly2,1.35449,1.51139,0.96019,0.96348,0.02166,-0.03894,,,,,,
mspi_poly2,mspi,3,2014,poly2,poly2,1.35449,1.51139,0.96222,0.9678,0.02535,-0.0448,,,,,,
mspi_poly2,mspi,3,2015,poly2,poly2,1.35449,1.51139,0.94351,0.96534,0.03074,-0.04306,,,,,,
mspi_poly2,mspi,3,2016,poly2,poly2,1.35449,1.51139,0.97374,0.95737,0.017,-0.0441,,,,,,
mspi_poly2,mspi,3,2017,poly2,poly2,1.35449,1.51139,0.95046,0.95958,0.02887,-0.04429,,,,,,
mspi_poly2,mspi,3,2018,poly2,poly2,1.35449,1.51139,0.95751,0.95881,0.029,-0.04241,,,,,,
mspi_poly2,mspi,3,2019,poly2,poly2,1.35449,1.51139,0.96989,0.9535,0.02122,-0.04788,,,,,,
mspi_poly2,mspi,3,2020,poly2,poly2,1.35449,1.51139,0.96056,0.94661,0.0252,-0.04996,,,,,,
mspi_poly2,mspi,3,2021,poly2,poly2,1.35449,1.51139,0.94793,0.96093,0.02212,-0.04429,,,,,,
mspi_poly2,mspi,3,2022,poly2,poly2,1.35449,1.51139,0.95652,0.94586,0.02829,-0.04788,,,,,,
