component,side,n_tg,att,p,within,tau2,tau2_plain,tau2_half,tau2_mom,bias_exact,n_half,k_loo,k_plain,k_half,k_mom,k_source,k,at_floor,shrink_mean
ftr,off,2460,243394.0,0.22706804604879333,0.17043780126169739,0.0003285438422312378,0.00032974654669224357,0.00031462511339235916,0.000356249554720697,-5.791237915439204e-05,30,518.767297856518,516.8751666132505,541.7170912518662,478.42249626198753,mom,478.42249626198753,False,0.1720133931151832
fg3,def,2460,78665.0,0.3550117587237018,0.22193828955068007,6.792152688776114e-05,3.800097607557663e-05,4.138860260452947e-05,3.39874211101588e-05,-8.429539315184846e-05,30,3267.569204052617,5840.331288051326,5362.30448926516,6530.012642952277,mom,6530.012642952277,False,0.005123702462630875
rim,def,2460,68764.0,0.6416002559478797,0.2200013197471984,0.0004201134278992176,0.0004143002711438559,0.0003821309468586739,0.00041270772122165114,-0.00011640784921460865,30,523.6712400441893,531.0190098109016,575.7223317183023,533.0680974321855,mom,533.0680974321855,False,0.05276720271898748
mid,def,2460,71824.0,0.402706616172867,0.23141655186349797,9.797225540719206e-05,8.305406597302958e-05,8.463232280785331e-05,8.965651975778576e-05,-0.0001103729185165361,30,2362.0621052530128,2786.336215479765,2734.375522091,2581.1458273050107,mom,2581.1458273050107,False,0.012076515189174613
fg2,def,2460,140588.0,0.519553589211028,0.24474059144095833,0.0002499367134659599,0.00023473287757302556,0.00020495359992132533,0.000233414303800818,-5.6274457203058335e-05,30,979.2102490548702,1042.634478695126,1194.1268244856683,1048.52439398832,mom,1048.52439398832,False,0.052732491863722614
ft,def,2460,55267.0,0.7651401378761286,0.16996752790242764,1.146890444482419e-05,7.454566401932751e-06,-1.1624779039097847e-05,2.874024149405873e-05,-0.00012030880258886309,30,14819.857356046978,22800.457966054208,1000000.0,5913.921354403506,mom,5913.921354403506,False,0.004184652628768871
tov,def,2460,247510.0,0.13987717667973013,0.11890889689392296,0.00011332465237101364,0.00011189831134720467,9.905056859860037e-05,0.0001118879481788775,-1.5756486350636663e-05,30,1049.2765202105104,1062.6513971686798,1200.4867672774087,1062.7498209531998,mom,1062.7498209531998,False,0.08671483985197484
oreb,def,2460,122727.0,0.2592583539074531,0.18724740984337737,0.00022172174141533535,0.00021747507663205992,0.00022165186188833995,0.00022182616859521187,-5.654722851757697e-05,30,844.515331009512,861.0062943450578,844.781578860392,844.1177658577615,mom,844.1177658577615,False,0.05675617157199428
rim_share,def,2460,219253.0,0.31362854784199073,0.20990383020778344,0.0004913344766814712,0.0004891433451763219,0.0004673008967014228,0.0005078683646802688,-5.980618087335369e-05,30,427.2116860707552,429.1253929502388,449.1834526521343,413.3036133091879,mom,413.3036133091879,False,0.17818834359042332
mid_share,def,2460,219253.0,0.3275850273428414,0.2120342992123423,0.0007715656115002215,0.0007680460119062555,0.0007690450663601082,0.0008011613580860382,-9.113363561199966e-05,30,274.81045818004475,276.0697873895377,275.71114943354496,264.65866965786876,mom,264.65866965786876,False,0.2528585002585031
thr_share,def,2460,219253.0,0.35878642481516787,0.22398985089075565,0.00034290836900465854,0.0003384910376253015,0.0003091395924278096,0.00036758664555069985,-6.985002743325527e-05,30,653.2061364991436,661.7305216178429,724.5589254086302,609.352525729506,mom,609.352525729506,False,0.12824650735693555
ftr,def,2460,243394.0,0.22706804604879333,0.17043780126169739,0.00024351413505281842,0.0002436541518021675,0.00024337570369732593,0.00027327622603941297,-5.887532803960552e-05,30,699.9092731299942,699.5070677067001,700.3073793827106,623.6832370376637,mom,623.6832370376637,False,0.13748002964269748
fg3,off,2118,72236.0,0.3579517138269007,0.22284887203942577,0.00012883754071442145,9.485081438621966e-05,0.00011958220175797484,9.388965130915679e-05,-9.718776060131886e-05,30,1729.6889618018076,2349.4671446047405,1863.5622087846712,2373.519008028225,mom,2373.519008028225,False,0.014751790430195815
rim,off,2118,57346.0,0.6488508352805775,0.21755018758965095,0.0004499617412965311,0.00043375583649880634,0.00037156877146461904,0.00043368374903216076,-0.00013821210356922624,30,483.4859669686502,501.5498796412152,585.4910431038907,501.6332479027662,mom,501.6332479027662,False,0.05420793340807502
mid,off,2118,58486.0,0.40120712649181,0.23080119086418072,0.00040422413336434725,0.0003888294949401091,0.00037383826381351404,0.00038220820727424755,-0.00013095727614864357,30,570.9733086523762,593.5794322900599,617.3824704560309,603.8624667695137,mom,603.8624667695137,False,0.047262721878481156
fg2,off,2118,115832.0,0.5238103460183714,0.244279671340555,0.00021729999057187532,0.00020073074968398894,0.0001720558252790916,0.00020237268777746064,-7.028460809939098e-05,30,1124.1586835677092,1216.9519205459317,1419.7698389130921,1207.0782575619958,mom,1207.0782575619958,False,0.04423168239368566
ft,off,2118,47756.0,0.7717564285116006,0.16679527314461978,0.0007356317700582021,0.0007314581640077682,0.0006919743435168466,0.0007073140886493103,-0.00012224274909790643,30,226.73745198827285,228.03118667884385,241.04256856823628,235.8150018800455,mom,235.8150018800455,False,0.09483522136805399
tov,off,2118,213800.0,0.14403648269410665,0.12175118956200613,7.144010007516816e-05,7.087462805191921e-05,6.771587037145789e-05,7.35419661811511e-05,-2.0855998176861197e-05,30,1704.2415874824003,1717.8388502133273,1797.9712716403928,1655.5335121460369,mom,1655.5335121460369,False,0.057623085886781306
oreb,off,2118,105282.0,0.25487737694952606,0.185197577452336,0.00021995127451112444,0.0002185959661118988,0.00018062733739339135,0.00022339299590137752,-6.428466314439374e-05,30,841.9936545672041,847.2140668759357,1025.3020396851173,829.0214145035064,mom,829.0214145035064,False,0.05754912027554008
rim_share,off,2118,188068.0,0.304921624093413,0.20662063126644406,0.0006063088946425101,0.0006043548149393044,0.000499237154092732,0.0006239428366260071,-6.739427224706781e-05,30,340.7844303327779,341.8862995030412,413.87270473075574,331.1531427842852,mom,331.1531427842852,False,0.21224503549422125
mid_share,off,2118,188068.0,0.31098326137354576,0.20642212032856092,0.0026799058402033494,0.002679171693805836,0.0025668924967991473,0.0026531902231523665,-7.348997342872162e-05,30,77.02588547398283,77.04699210050727,80.41712716288832,77.80147783120584,mom,77.80147783120584,False,0.5337043433095234
thr_share,off,2118,188068.0,0.38409511453304124,0.23086641864612967,0.0016763278887754608,0.001675383654130185,0.0015673278581893383,0.0016659291489127873,-5.6771447939627105e-05,30,137.72151629283877,137.79913518733082,147.2993780081463,138.5811748337538,mom,138.5811748337538,False,0.39140532736883604
ftr,off,2118,208802.0,0.22871428434593538,0.17131006262001275,0.00018266834950067144,0.0001810866654471888,0.00018740144178789063,0.00021883830422202288,-6.92227255402894e-05,30,937.8201702062407,946.0114702370107,914.134176266953,782.8157105723583,mom,782.8157105723583,False,0.11229306417367027
fg3,def,2118,72236.0,0.3579517138269007,0.22284887203942577,0.00010935352368187003,7.610000586696195e-05,7.134977070856543e-05,7.560644924440027e-05,-9.721391552122302e-05,30,2037.8755483703942,2928.3686578028683,3123.329897578397,2947.4849601660258,mom,2947.4849601660258,False,0.011914706926505992
rim,def,2118,57346.0,0.6488508352805775,0.21755018758965095,0.0005307152447326561,0.0005101935330640054,0.0005155331098883092,0.0005070467856697563,-0.00013816174102163496,30,409.9188590281409,426.4071837271967,421.9907187664114,429.05347935948294,mom,429.05347935948294,False,0.06277333809306103
mid,def,2118,58486.0,0.40120712649181,0.23080119086418072,0.00010799606861503262,8.728729984209548e-05,5.0371859434269224e-05,9.456074314630337e-05,-0.00013412680639433882,30,2137.125858598654,2644.1554645601914,4581.947012802965,2440.771753528709,mom,2440.771753528709,False,0.012155567224351701
fg2,def,2118,115832.0,0.5238103460183714,0.244279671340555,0.00042105261801208014,0.0004006735620810239,0.0003600669657404429,0.0003958220514594874,-6.729194069672106e-05,30,580.1642381274697,609.6725475766652,678.4284441040502,617.1451803653672,mom,617.1451803653672,False,0.08294223567637721
ft,def,2118,47756.0,0.7717564285116006,0.16679527314461978,3.11807652525965e-05,2.8398359357675536e-05,1.3523690327629666e-05,4.819609657978284e-05,-0.00013311287247715588,30,5349.300178921372,5873.412299768585,12333.562001478811,3460.7631111476067,mom,3460.7631111476067,False,0.007141327303335976
tov,def,2118,213800.0,0.14403648269410665,0.12175118956200613,0.0001485653579274072,0.00014692187309775005,0.00013860417690508486,0.0001477439245089577,-1.976930274734494e-05,30,819.5126458854348,828.6798078118882,878.4092390331099,824.0690097183953,mom,824.0690097183953,False,0.10938717200391543
oreb,def,2118,105282.0,0.25487737694952606,0.185197577452336,0.0001924444661552088,0.000189759094994354,0.00020748025704477876,0.00019569854442800236,-6.476102420911645e-05,30,962.3429613349957,975.9615340589935,892.6033738832622,946.3411084310355,mom,946.3411084310355,False,0.050783085082792695
rim_share,def,2118,188068.0,0.304921624093413,0.20662063126644406,0.0006265404501255204,0.0006272469748072688,0.0006232226836086976,0.0006458661694699652,-6.687631076057597e-05,30,329.78019412002834,329.40873302726,331.53580044620907,319.91245405531737,mom,319.91245405531737,False,0.21807028179559484
mid_share,def,2118,188068.0,0.31098326137354576,0.20642212032856092,0.000641707006909237,0.0006420531117087095,0.0006124147621182378,0.0006869036037844894,-0.00010259304850058545,30,321.67658776672397,321.50318496114033,337.0626136028827,300.51104578761857,mom,300.51104578761857,False,0.22891454573729167
thr_share,def,2118,188068.0,0.38409511453304124,0.23086641864612967,0.0004755484625226967,0.00047415286264972556,0.00046118620862077635,0.0004993904361037982,-7.409678321847147e-05,30,485.47400915024724,486.9029311685909,500.59263336724416,462.2964357253813,mom,462.2964357253813,False,0.16181775261457823
ftr,def,2118,208802.0,0.22871428434593538,0.17131006262001275,0.00038231835856703265,0.00038020615684385004,0.0003768878259992464,0.00041018052070906057,-6.641946729932603e-05,30,448.08222985184375,450.5715111035655,454.5385942509995,417.64553402944824,mom,417.64553402944824,False,0.19159704875458727
fg3,off,2160,74792.0,0.36652315755695797,0.22513910123057498,0.00027269192423497613,0.00023384291786214976,0.00024011906152486952,0.00022967344827956544,-9.562650677507283e-05,30,825.6170470108043,962.7792164451794,937.614447602932,980.2574172898248,mom,980.2574172898248,False,0.035433787097590715
rim,off,2160,53649.0,0.6560420511099927,0.21418635288801136,0.0006440412705093839,0.0006300693582705491,0.0005640238542439513,0.0006293148860112878,-0.00015592859861242455,30,332.5661920991608,339.9409129749183,379.74697572874567,340.34846092003863,mom,340.34846092003863,False,0.07386746905376972
mid,off,2160,62456.0,0.4220731394902011,0.2343469121214263,0.000563740108888974,0.0005521364068679938,0.0005443910137122271,0.0005430606902140434,-0.00012850396961528693,30,415.70026405124895,424.4366232807658,430.4753499206463,431.52987565544504,mom,431.52987565544504,False,0.0681282307295403
fg2,off,2160,116105.0,0.5301838852762586,0.24409336060825162,0.0003777509657641758,0.0003653597008486192,0.00036166709392376203,0.0003591383856429633,-6.470392842620711e-05,30,646.1753449510315,668.0905421186221,674.9117204998073,679.6638019387784,mom,679.6638019387784,False,0.07494136080524172
ft,off,2160,46069.0,0.7760750179079208,0.1641806186695123,0.0007702249922316074,0.0007646736808620508,0.0007125356227162592,0.0007356493667701405,-0.00012218050721332212,30,213.15929803033842,214.70677333163104,230.41741835115397,223.17781552690693,mom,223.17781552690693,False,0.09474269995315304
tov,off,2160,215281.0,0.1387535360761052,0.11805568608082168,0.0001037688472554889,0.00010270375638130814,9.119165634100763e-05,0.00010359855038196425,-1.8662448987862997e-05,30,1137.6794597145056,1149.4777819276292,1294.5886807819024,1139.5495945218777,mom,1139.5495945218777,False,0.080619076461208
oreb,off,2160,105456.0,0.2522947959338492,0.1842619338087005,0.00029325492337597655,0.0002907279730005512,0.00020445468715008932,0.00028771373276106037,-5.68113954297829e-05,30,628.3336412137975,633.794993673867,901.2360458796164,640.4349630461533,mom,640.4349630461533,False,0.07197640990389338
rim_share,off,2160,190897.0,0.28103637039869667,0.19505275315261492,0.0010655444304218116,0.001064736015848433,0.0009652406622849484,0.0010834606042879663,-8.292016135424375e-05,30,183.0545471251728,183.19353365461905,202.07680920826505,180.02754542312186,mom,180.02754542312186,False,0.33014089922972795
mid_share,off,2160,190897.0,0.32717119703295494,0.21070344708454894,0.002443384918203057,0.0024404532667692803,0.002137038441138844,0.002424523251995442,-9.753018691191171e-05,30,86.2342423065732,86.33783320238797,98.59600231255712,86.90510470919793,mom,86.90510470919793,False,0.5049298329612731
thr_share,off,2160,190897.0,0.3917924325683484,0.23205834554788835,0.0017231141304474803,0.0017205668617634128,0.0014558338716221257,0.0017133166203323416,-6.269981572696593e-05,30,134.67381031088433,134.87319249543793,159.39891911521696,135.44393534387982,mom,135.44393534387982,False,0.39570812499251934
ftr,off,2160,210875.0,0.2184659158269117,0.16612413704154894,0.000256378527472028,0.0002577142111609391,0.00018936767715601845,0.00028661663856704447,-6.057624177901804e-05,30,647.9643154190196,644.6060397414662,877.2570880968278,579.603954160148,mom,579.603954160148,False,0.14467149703745832
fg3,def,2160,74792.0,0.36652315755695797,0.22513910123057498,9.437670452859007e-05,5.709056924822161e-05,4.7430723737932125e-05,6.000019232843027e-05,-9.766717519824514e-05,30,2385.5367948599255,3943.5427636340855,4746.693355862138,3752.306325923157,mom,3752.306325923157,False,0.009514794205628417
rim,def,2160,53649.0,0.6560420511099927,0.21418635288801136,0.00027973080139069724,0.0002599464393735896,0.00023276995747044765,0.00028072854076219885,-0.00016108763623146465,30,765.6874102643397,823.9634034001413,920.1632170045154,762.9660750078332,mom,762.9660750078332,False,0.03445795810439926
mid,def,2160,62456.0,0.4220731394902011,0.2343469121214263,0.00017892661070057392,0.00016305674213675298,0.00013043665318461127,0.0001724707276709703,-0.00013297176966499012,30,1309.7376136722105,1437.2108080319883,1796.6338939235695,1358.7633987867193,mom,1358.7633987867193,False,0.02277948670209684
fg2,def,2160,116105.0,0.5301838852762586,0.24409336060825162,0.00011372753398630593,9.81429527502809e-05,8.065121716721975e-05,0.00010030801940092478,-6.849644379129751e-05,30,2146.299599159894,2487.120610986029,3026.530400677723,2433.438144487989,mom,2433.438144487989,False,0.022155151107169393
ft,def,2160,46069.0,0.7760750179079208,0.1641806186695123,1.3803124129925038e-05,1.3728823820951848e-05,2.3068001693118065e-05,3.228214338186341e-05,-0.00013359366396351787,30,11894.453539946826,11958.826248389378,7117.244954880193,5085.802907428738,mom,5085.802907428738,False,0.004607610861777432
tov,def,2160,215281.0,0.1387535360761052,0.11805568608082168,0.00010204991844732501,0.00010126869647502896,8.563169296573809e-05,0.00010219710531577595,-1.8711371654751277e-05,30,1156.8425323314525,1165.7668182776708,1378.6447749906881,1155.1764183148314,mom,1155.1764183148314,False,0.07961552804963291
oreb,def,2160,105456.0,0.2522947959338492,0.1842619338087005,0.00014308830848726854,0.00013977172333184168,0.000138937106263209,0.00014201115944498032,-5.904340056213755e-05,30,1287.749752280393,1318.3062311625904,1326.2255042193408,1297.5172833518727,mom,1297.5172833518727,False,0.036892894873710946
rim_share,def,2160,190897.0,0.28103637039869667,0.19505275315261492,0.0008064519558509254,0.0008091735243502241,0.0008258112816571377,0.0008375763333928836,-8.623549338351905e-05,30,241.86531105477394,241.05182298104054,236.19531179231018,232.87758425848588,mom,232.87758425848588,False,0.2759515699536297
mid_share,def,2160,190897.0,0.32717119703295494,0.21070344708454894,0.0010629667398241148,0.0010625557752967744,0.0010182829756022126,0.0011020924160456175,-0.00011716918126438108,30,198.22205078534563,198.29871709623802,206.92032778014274,191.1849169968588,mom,191.1849169968588,False,0.3169980730390498
thr_share,def,2160,190897.0,0.3917924325683484,0.23205834554788835,0.000668743661482004,0.0006691464221040272,0.0005961179049654688,0.0006931118890472216,-7.774361077461605e-05,30,347.00642251116585,346.79755862433944,389.2826295182842,334.80647095360706,mom,334.80647095360706,False,0.2096091276553778
ftr,def,2160,210875.0,0.2184659158269117,0.16612413704154894,0.0002382331882021038,0.00023995213687819547,0.00022981017166986373,0.0002694640858560905,-6.071897778853296e-05,30,697.3173565583081,692.3219738854707,722.8754751560621,616.4982487880367,mom,616.4982487880367,False,0.1372058450074842
fg3,off,2460,86492.0,0.35359339592101,0.2220406828683905,0.00013889918063332338,0.0001098851872231964,8.92072877727191e-05,0.00010608568875309969,-7.836929819723853e-05,30,1598.5744613897355,2020.6607321638928,2489.0419652047062,2093.031449182185,mom,2093.031449182185,False,0.017072760070968383
rim,off,2459,58214.0,0.6685676984917718,0.20984398796631343,0.000690129566427607,0.0006796781306341066,0.0007035523796658935,0.000667646841931453,-0.00013641249000181325,30,304.06462521603265,308.740238222082,298.2634897290308,314.30387262710667,mom,314.30387262710667,False,0.07649976690108398
mid,off,2460,71930.0,0.4225357986931739,0.2340290873010205,0.0005649537828165864,0.0005516689767664843,0.0005112686658839701,0.0005457338705099675,-0.00011726325492356607,30,414.24465933171496,424.22013409697786,457.7418936800877,428.83372271237124,mom,428.83372271237124,False,0.0687880627953911
fg2,off,2460,130144.0,0.5325869805753627,0.2435383513512163,0.00031281300005661053,0.000296137838382592,0.00027190130152075016,0.00029489070197095,-6.213741218098728e-05,30,778.5429355785807,822.3817418312469,895.6865965300672,825.8597158997827,mom,825.8597158997827,False,0.06145894245980189
ft,off,2460,52299.0,0.7735520755654984,0.16525661482070644,0.0006429913211586409,0.000641521789129158,0.0006053592934485891,0.0006200301392248945,-0.00011260129853030578,30,257.01220122679354,257.60093830177794,272.98930834823483,266.52997066770865,mom,266.52997066770865,False,0.08037478524026115
tov,off,2460,242701.0,0.13943494258367292,0.1186624739381084,6.579048982179636e-05,6.421005315285897e-05,5.984040023076727e-05,6.416480662300098e-05,-1.5452408842292473e-05,30,1803.6417460870703,1848.035753149426,1982.982625124513,1849.3389161960288,mom,1849.3389161960288,False,0.05076146423942469
oreb,off,2460,120681.0,0.2629825738931563,0.1885585716878497,0.00045602616110420436,0.0004520700677452908,0.00042279271491867327,0.00045218927367841655,-5.954498978544517e-05,30,413.4819178603288,417.1003239128165,445.98349270072,416.99036811286,mom,416.99036811286,False,0.10689824892948072
rim_share,off,2460,216636.0,0.2687180339371111,0.18963972878405036,0.0006758485534925781,0.0006785225119313556,0.0006271515167395785,0.0007046631166405588,-7.60058155454676e-05,30,280.5950057953818,279.48922172715726,302.3826359696062,269.1211222862734,mom,269.1211222862734,False,0.24739708957481168
mid_share,off,2460,216636.0,0.3320316106279658,0.21282891415786914,0.0019298499588762438,0.0019268011168828392,0.0017928825740546027,0.0019197539573064695,-8.619165044939868e-05,30,110.28262232458731,110.45712621455283,118.70767067391185,110.86259952628562,mom,110.86259952628562,False,0.4435260446989429
thr_share,off,2460,216636.0,0.3992503554349231,0.2346007351173466,0.0012460217557692,0.0012459818255268387,0.0012043879897260254,0.0012408448965360757,-4.8842426468128353e-05,30,188.27980653718345,188.28584037985493,194.78833824199265,189.06531813303545,mom,189.06531813303545,False,0.3186664184837238
ftr,off,2460,239335.0,0.21851797689431132,0.1661268755719342,0.00013658591807929121,0.00013449225956035658,0.00010137890275740247,0.0001639458636389479,-5.5228342793237366e-05,30,1216.2811357719454,1235.2151426036592,1638.67304787735,1013.3032446478153,mom,1013.3032446478153,False,0.08796000685929621
fg3,def,2460,86492.0,0.35359339592101,0.2220406828683905,5.11951716894544e-05,2.521440760405029e-05,-4.893478358020267e-06,2.501323955914964e-05,-7.973111290792297e-05,30,4337.141092430954,8806.103492700071,1000000.0,8876.926251128867,mom,8876.926251128867,False,0.00408038043063476
rim,def,2459,58214.0,0.6685676984917718,0.20984398796631343,0.00029760153727183584,0.000285384018969721,0.00034907358958069333,0.0002968149181847483,-0.00014148987546078399,30,705.1172849777226,735.303920394287,601.1454152643794,706.9859872599092,mom,706.9859872599092,False,0.035628735584526026
mid,def,2460,71930.0,0.4225357986931739,0.2340290873010205,6.975024139729265e-05,5.087684751680628e-05,2.4615238076986582e-05,7.013000692332592e-05,-0.00012352712655862427,30,3355.2441197731014,4599.913295015244,9507.488270845543,3337.074920823659,mom,3337.074920823659,False,0.009446468672141778
fg2,def,2460,130144.0,0.5325869805753627,0.2435383513512163,0.00020859211003579738,0.00019130579750494886,0.0001941285915300486,0.000193276304566564,-6.339607344107297e-05,30,1167.5338597870343,1273.0317351982824,1254.5207763150113,1260.0528134960389,mom,1260.0528134960389,False,0.0411708276384917
ft,def,2460,52299.0,0.7735520755654984,0.16525661482070644,7.404431132070385e-05,6.83887610117485e-05,8.198031553493553e-05,8.439532465664739e-05,-0.0001213912400072101,30,2231.8610555365963,2416.4294304486234,2015.8084747829876,1958.1252337500196,mom,1958.1252337500196,False,0.011825189853498909
tov,def,2460,242701.0,0.13943494258367292,0.1186624739381084,8.283770018230164e-05,8.098124386412765e-05,6.317886333255639e-05,8.057992816883038e-05,-1.525049899589879e-05,30,1432.4694393611467,1465.308116743715,1878.1989367789247,1472.605854022205,mom,1472.605854022205,False,0.06292856611661096
oreb,def,2460,120681.0,0.2629825738931563,0.1885585716878497,0.00010710708619929263,0.0001062431913729083,9.388762390011029e-05,0.00011896591105367992,-6.40912139731385e-05,30,1760.4677559522202,1774.782640197794,2008.3432070712804,1584.9798485783722,mom,1584.9798485783722,False,0.03057107566662216
rim_share,def,2460,216636.0,0.2687180339371111,0.18963972878405036,0.000831906564427175,0.0008316560296145943,0.0008497476559049648,0.0008518659252971234,-7.405653870829216e-05,30,227.9579665471571,228.0266384552435,223.17181749926422,222.6168733276961,mom,222.6168733276961,False,0.28433515594822717
mid_share,def,2460,216636.0,0.3320316106279658,0.21282891415786914,0.0010362291485600805,0.0010346217688614074,0.0009538730768177186,0.0010620705421560772,-9.703707295541342e-05,30,205.3878859262077,205.70697482238904,223.12078968399265,200.39056325374736,mom,200.39056325374736,False,0.3061868600869589
thr_share,def,2460,216636.0,0.3992503554349231,0.2346007351173466,0.0005649689045718245,0.000565532779836293,0.0005035296013837402,0.000578183569354385,-5.722476621117141e-05,30,415.2453935409853,414.83136518674905,465.9124994293181,405.7547594777,mom,405.7547594777,False,0.17906213254765768
ftr,def,2460,239335.0,0.21851797689431132,0.1661268755719342,0.0002008116630764533,0.00020068541544886938,0.00017908869849749394,0.00022772062415488096,-5.44301968914394e-05,30,827.2770267765083,827.7974520488261,927.623445620489,729.5205526002131,mom,729.5205526002131,False,0.11811867557627097
fg3,off,2460,84130.0,0.3607036728871984,0.22362362189922325,0.0001858794462858588,0.0001566982424041395,0.000129494921963969,0.00015353453927096885,-8.348561598291674e-05,30,1203.0572845333247,1427.0971931036527,1726.8910510749206,1456.5036828915488,mom,1456.5036828915488,False,0.023859122290291662
rim,off,2460,59906.0,0.681734717724435,0.20561875388880135,0.00041915099058129773,0.00041388904712613694,0.0004155961431190413,0.00042020154854180685,-0.00013678174607006008,30,490.56010485300266,496.7967993270837,494.75616483260995,489.3336414450264,mom,489.3336414450264,False,0.052036819265045324
mid,off,2460,73089.0,0.4382054755161515,0.23692339884772023,0.000289023895562439,0.00027267763188586316,0.00019952334156653692,0.0002718239716401954,-0.0001100739836461152,30,819.7363695021428,868.8772790387557,1187.4470274381965,871.6059787446858,mom,871.6059787446858,False,0.0353977834363899
fg2,off,2460,132995.0,0.5479002970036467,0.24256129004762617,0.00024246215727290407,0.0002269315407061061,0.00020325575707386226,0.0002264628921519135,-5.981456217406823e-05,30,1000.4088587507308,1068.874292629784,1193.3796785863262,1071.0862505673279,mom,1071.0862505673279,False,0.04915492590910063
ft,off,2460,56433.0,0.7810323746743927,0.16225305012911126,0.000578313860758133,0.0005789207661858917,0.0005120101300497205,0.0005612106830306271,-0.00010053864548413376,30,280.56227100697146,280.268146534256,316.894218701015,289.1125472753279,mom,289.1125472753279,False,0.07890007363876995
tov,off,2460,245589.0,0.141134171318748,0.1197719130233237,8.208266321933591e-05,8.127716609595496e-05,7.781939031808393e-05,8.213637116776783e-05,-1.657790453867665e-05,30,1459.1621217659208,1473.6231438227344,1539.101148618106,1458.2079938579623,mom,1458.2079938579623,False,0.06423588566951186
oreb,off,2460,118358.0,0.2691157336217239,0.191075810080387,0.0005792540115175697,0.0005749199522699748,0.0004658448481582405,0.0005724876719232779,-6.211369026686626e-05,30,329.86532036229386,332.3520245313391,410.17049096028944,333.76406069752727,mom,333.76406069752727,False,0.12806432011329053
rim_share,off,2460,217125.0,0.2759055843408175,0.19254042010625907,0.0008634300416720428,0.0008640135567241667,0.0007742407338697263,0.0008859298312081562,-7.833450042796431e-05,30,222.99481233407423,222.84421188512314,248.68288593384176,217.33145597286045,mom,217.33145597286045,False,0.289813464371476
mid_share,off,2460,217125.0,0.3366217616580311,0.21530358675954608,0.0013209045060063299,0.0013206253503197697,0.001243817671548862,0.0013311665116179903,-8.192532279202584e-05,30,162.9970870570369,163.03154161580613,173.09899327241396,161.7405372509345,mom,161.7405372509345,False,0.35404681492601214
thr_share,off,2460,217125.0,0.3874726540011514,0.2314354347506689,0.0016915439212699774,0.0016918436047788656,0.0015600816166057632,0.0016805926932646263,-5.149758722879014e-05,30,136.81905142428215,136.7948160793024,148.3482865814406,137.71060393050695,mom,137.71060393050695,False,0.3915707598601886
ftr,off,2460,241622.0,0.23355903022075805,0.17459297583425198,0.00020489818026470422,0.00020242007399156716,0.00016730331182341352,0.00022628147386064584,-5.1463638170345336e-05,30,852.0962734207717,862.5279716157279,1043.5715463811775,771.5743266802923,mom,771.5743266802923,False,0.11341647944836958
fg3,def,2460,84130.0,0.3607036728871984,0.22362362189922325,7.49011695556564e-05,4.3389559284987166e-05,5.97493903983376e-05,4.485166689163588e-05,-8.511580246770893e-05,30,2985.5825112724906,5153.857876970815,3742.692944787686,4985.848629427984,mom,4985.848629427984,False,0.007094330566200714
rim,def,2460,59906.0,0.681734717724435,0.20561875388880135,0.00047387483305790954,0.0004685233934185503,0.00046754933642185895,0.00047173481880612985,-0.00013600734612638865,30,433.90941983971925,438.86550122613426,439.7798004856461,435.877840031361,mom,435.877840031361,False,0.05802163547117859
mid,def,2460,73089.0,0.4382054755161515,0.23692339884772023,0.00021885725069330345,0.00020057709680812482,0.00015217289757263157,0.0002033726477275236,-0.00011132886759421868,30,1082.5476336616048,1181.2086355720107,1556.9355820055773,1164.9717968226855,mom,1164.9717968226855,False,0.026738090919378003
fg2,def,2460,132995.0,0.5479002970036467,0.24256129004762617,0.00023659836575402323,0.00022153384311709084,0.00020348392931083113,0.0002211519345224815,-5.991709074789852e-05,30,1025.2027281532546,1094.917537811238,1192.0415084824833,1096.8083574370373,mom,1096.8083574370373,False,0.048058762212032625
ft,def,2460,56433.0,0.7810323746743927,0.16225305012911126,-3.724190848689914e-06,-5.221720649328055e-06,-3.705849343953058e-05,1.1653155346705118e-05,-0.00010831516342779298,30,1000000.0,1000000.0,1000000.0,13923.529319034405,mom,13923.529319034405,False,0.0017854754325751392
tov,def,2460,245589.0,0.141134171318748,0.1197719130233237,0.00014980018748161474,0.00014869678832630942,0.00012847173999950502,0.0001480905907355016,-1.5778456825734363e-05,30,799.5444801297297,805.4774711104641,932.2821736810381,808.7746319902477,mom,808.7746319902477,False,0.11012236166175288
oreb,def,2460,118358.0,0.2691157336217239,0.191075810080387,0.0001665261748208182,0.00016419964397053376,0.00016783289088831687,0.0001766425378946528,-6.717592323473789e-05,30,1147.422081159218,1163.6798074585122,1138.4884635487626,1081.7089267271624,mom,1081.7089267271624,False,0.043427489264590564
rim_share,def,2460,217125.0,0.2759055843408175,0.19254042010625907,0.0008071315610334669,0.0008065596222478296,0.000761104555022222,0.0008306602718984945,-7.890111342313675e-05,30,238.54899176501857,238.7181490311421,252.97499382412374,231.7920172902975,mom,231.7920172902975,False,0.27675449580612366
mid_share,def,2460,217125.0,0.3366217616580311,0.21530358675954608,0.0009937378964220353,0.0009880989725056786,0.0009068830161010462,0.0010107492198030473,-8.58015471161386e-05,30,216.6603362262314,217.89678235730452,237.4105402096941,213.01385402157396,mom,213.01385402157396,False,0.29395505822044826
